"OTU"	"Carey2015_1"	"Carey2015_2"	"Leff2015_1"	"Leff2015_2"	"Leff2015_3"	"Leff2015_4"	"Leff2015_5"	"Leff2015_6"	"Li2016_1"	"Li2016_2"	"McHugh2017"	"Obrien2016"	"Wang2017"	"Freq"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"OTU_6714"	NA	NA	-0.0757393067977037	NA	0.0913388881313656	NA	NA	NA	0.484833498822968	0.145734518725879	NA	0.0613154252913766	NA	5	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"unidentified"	0.707483024173886	0.141496604834777	1
"OTU_672"	NA	NA	-0.0261135322650559	NA	-0.948269756734113	NA	NA	NA	-0.990088964373268	-1.4609276271193	NA	0.728140272671655	NA	5	"Proteobacteria"	"Elev-16S-509"	"unculturedproteobacterium"	"unidentified"	"unidentified"	-2.69725960782008	-0.539451921564016	-1
"OTU_674"	-0.41065111585387	0.163147880779149	NA	NA	0.343280883388373	NA	NA	NA	NA	NA	NA	0.492815815885984	0.527629380132101	5	"Actinobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	1.11622284433174	0.223244568866347	1
"OTU_675"	-0.558535171373168	-0.18904338912541	-0.450941219016372	NA	-0.749705299116986	0.41694644356633	NA	NA	-1.26876802909747	NA	NA	-0.184175300687887	-0.997598689043065	8	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"unidentified"	-3.98182065389403	-0.497727581736754	-1
"OTU_676"	0.162586922540129	0.0703050098696312	0.395857933701979	-0.346934251567397	NA	NA	NA	-1.0725488873215	0.241482304390841	NA	NA	-0.333555942060948	NA	7	"Verrucomicrobia"	"Spartobacteria"	"Chthoniobacterales"	"Chthoniobacteraceae"	"Chthoniobacter"	-0.882806910447265	-0.126115272921038	-1
"OTU_677"	0.254497357594443	-0.185891315331373	0.305101002525075	NA	NA	NA	NA	NA	0.0249348884671251	NA	0.197626942487797	0.720313969648038	0.478427011103599	7	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Erythrobacteraceae"	"unidentified"	1.7950098564947	0.256429979499243	1
"OTU_678"	NA	NA	NA	NA	0.225208127582435	0.464575662560086	0.314820766573287	NA	-0.0612883865508782	0.15332241442214	NA	0.124431408985075	NA	6	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"mle1-27"	"unculturedSorangiineaebacterium"	1.22106999357214	0.203511665595357	1
"OTU_679"	0.960404063408735	0.0213285065241011	NA	NA	NA	NA	NA	-0.460830414209488	-0.123691158738498	-0.444428385035005	-0.166904782073815	0.955404798514829	0.741313212425018	8	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	1.48259584081588	0.185324480101985	1
"OTU_6797"	NA	NA	NA	NA	NA	-0.76348886588518	-1.15868542222469	NA	0.094853282974435	0.682447014558925	NA	-2.40800368821386	NA	5	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"unidentified"	-3.55287767879037	-0.710575535758074	-1
"OTU_6811"	0.409502351155786	-0.00320568843019099	NA	NA	NA	NA	NA	0.107007747158338	-0.0117173785422487	-0.412001149935953	0.465314365351145	0.689269369819709	-0.591787063810046	8	"Acidobacteria"	"Subgroup6"	"UnknownOrder"	"UnknownFamily"	"Vicinamibacter"	0.652382552766539	0.0815478190958174	1
"OTU_6813"	NA	NA	NA	0.519358029960933	NA	-0.500863814872039	0.0643742310042573	0.355098111407101	0.889132670222464	0.228871502238035	NA	0.24012880121259	NA	7	"Proteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	1.79609953117334	0.256585647310477	1
"OTU_683"	NA	NA	-0.4045801637592	NA	NA	NA	-0.430072721711629	0.835001235344153	-0.0618518554821645	0.530320208625728	NA	-0.510572885411942	NA	6	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	-0.0417561823950544	-0.00695936373250907	-1
"OTU_686"	NA	NA	NA	NA	0.605027171276168	-0.604741917994054	-1.11378666445007	NA	1.55606379788854	0.376072123921669	NA	0.0907288670453798	NA	6	"Verrucomicrobia"	"OPB35soilgroup"	"unidentified"	"unidentified"	"unidentified"	0.909363377687633	0.151560562947939	1
"OTU_688"	0.234628336904171	-0.302197018091897	0.171344132885373	NA	NA	NA	NA	NA	-0.522592902347858	-0.176507476397318	NA	0.42938926973119	-0.230416801950964	7	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"	-0.396352459267303	-0.056621779895329	-1
"OTU_689"	-0.709694041586078	0.701897104842642	NA	0.723433905525049	NA	NA	NA	NA	NA	NA	-0.0542368972798193	-0.785718671058838	-0.0623380361584401	6	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Skermanella"	-0.186656635715484	-0.031109439285914	-1
"OTU_69"	NA	NA	NA	NA	-0.146966044893375	-0.553882367793106	-0.25093365238444	NA	1.04553372770824	-0.443706502113061	NA	-0.160342170462743	NA	6	"Verrucomicrobia"	"Spartobacteria"	"Chthoniobacterales"	"Xiphinematobacteraceae"	"CandidatusXiphinematobacter"	-0.510297009938485	-0.0850495016564142	-1
"OTU_693"	0.309222830723654	0.243201018468787	0.785179563934866	NA	0.262874027074007	NA	NA	NA	NA	NA	1.11200914415631	-0.35585892442165	-0.931980510232448	7	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"Tepidisphaeraceae"	"unidentified"	1.42464714970353	0.203521021386218	1
"OTU_6939"	0.18091229686439	0.448227726862049	NA	NA	NA	0.110919124729541	NA	NA	-0.130720139964323	-1.15057119560337	NA	0.0218132832943425	NA	6	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"KD3-10"	"unculturedbacterium"	-0.51941890381737	-0.0865698173028951	-1
"OTU_695"	NA	NA	-1.29518743670721	NA	NA	-0.375260794176092	0.651919971452293	NA	1.72508944506485	0.162167035956174	NA	NA	NA	5	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"Granulicella"	0.868728221590015	0.173745644318003	1
"OTU_697"	-0.262573333077912	-0.89293489189301	-0.109399627537521	NA	NA	0.431462725602357	NA	NA	NA	NA	NA	0.322452740727861	-0.423237779549285	6	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"unidentified"	-0.93423016572751	-0.155705027621252	-1
"OTU_698"	-0.38461086408116	0.037585945512236	0.682922581839839	0.334080778481137	0.898933162752073	0.776515952341169	-0.042908743596066	NA	0.347597738360918	-0.965224650790528	NA	0.446964778183206	0.295127502742795	11	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"unidentified"	2.42698418174562	0.220634925613238	1
"OTU_6983"	NA	NA	NA	NA	NA	0.126360857145443	0.832246377514582	NA	0.628291537594146	-1.13816201073492	NA	-0.096507781039166	NA	5	"Elusimicrobia"	"Elusimicrobia"	"LineageIIa"	"unidentified"	"unidentified"	0.352228980480085	0.070445796096017	1
"OTU_699"	NA	-0.268583990202361	0.570173717956388	NA	NA	NA	NA	1.04750198617124	-0.968428191778936	0.489148098807357	NA	-0.0865698441566037	0.755495610670243	7	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	"unidentified"	"unidentified"	1.53873738746733	0.219819626781047	1
"OTU_7"	NA	NA	-0.685479862698234	NA	-0.471759242633956	-0.0770444564076314	0.322947483001702	-0.815377822943988	1.10808325400013	0.457004125071281	-0.440713163711684	-0.254292755308292	NA	9	"Acidobacteria"	"Subgroup2"	"unidentified"	"unidentified"	"unidentified"	-0.856632441630672	-0.0951813824034081	-1
"OTU_70"	0.224895676102795	-0.00301284249249682	0.345184680335065	NA	NA	NA	NA	NA	-0.914738870104633	-1.63940819487883	-0.127695057699237	1.73660243900179	-0.202725845635892	8	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Nitrosomonadaceae"	"uncultured"	-0.580898015371439	-0.0726122519214298	-1
"OTU_700"	0.437403904712982	-0.422654824784027	0.000421068796939973	NA	-0.845768094328089	-0.015357934464427	0.602512508489714	0.635472967359375	0.339126585336752	-0.864367480752815	NA	0.122999012015796	-0.349747148715592	11	"Elusimicrobia"	"Elusimicrobia"	"LineageIIa"	"Ambiguous_taxa"	"unidentified"	-0.359959436333391	-0.0327235851212174	-1
"OTU_701"	0.499079977013822	0.967715088526496	NA	1.24978053474937	NA	NA	NA	NA	NA	0.589219421860943	0.914300115243379	0.462783872071746	0.843918343725095	7	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"unidentified"	5.52679735319085	0.789542479027264	1
"OTU_707"	-0.879571377171188	0.28244983954788	0.0746247457644622	NA	0.475816608759572	NA	NA	-1.42986694250914	-0.990546285673416	NA	NA	-0.23181268088315	-0.23288264928242	8	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Pedomicrobium"	-2.9317887414474	-0.366473592680925	-1
"OTU_7071"	0.741795389499781	-0.438965175359368	NA	NA	NA	NA	NA	NA	NA	NA	0.0448649119290648	0.389744432997226	0.390459425966278	5	"Chloroflexi"	"S085"	"unidentified"	"unidentified"	"unidentified"	1.12789898503298	0.225579797006596	1
"OTU_71"	NA	NA	-0.14677253148995	-0.548277441115483	0.763041768425241	-0.0208828099491183	0.125016517520064	0.0339051866949178	0.467164416905609	0.506129183433033	NA	-0.00898782434430835	NA	9	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"Ambiguous_taxa"	1.17033646608001	0.130037385120001	1
"OTU_710"	NA	NA	-0.606369959299193	-1.56127569977807	0.708171735690577	-0.283418160745409	-0.535245052294105	NA	-0.413317401537773	0.709619587538656	NA	-0.4533501750289	NA	8	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"unidentified"	-2.43518512545422	-0.304398140681777	-1
"OTU_711"	-0.757749151784909	-0.651309247642654	NA	NA	NA	NA	NA	NA	0.835757378658922	0.669447466306106	NA	-0.178946563249264	NA	5	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylobacteriaceae"	"Methylobacterium"	-0.082800117711799	-0.0165600235423598	-1
"OTU_712"	-0.155827569529214	-0.186484473544598	NA	NA	-0.584420025221026	NA	NA	NA	-0.96659758954802	NA	NA	-0.213023209549565	0.426332604675701	6	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"H16"	-1.68002026271672	-0.280003377119454	-1
"OTU_713"	0.0607499353264141	-0.113578618725758	0.524422657623692	0.332211479730061	NA	NA	1.07287848232125	-1.00065178683514	-0.366156742346862	0.132527231588612	0.412589967575102	0.557565012124471	-0.02099202690245	11	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"unidentified"	1.59156559147939	0.144687781043581	1
"OTU_714"	-0.341401517271302	0.304520889751277	0.132614791702363	NA	0.350718294569971	-0.223347270387619	NA	-1.2039424264033	-0.288006432464253	-0.438507316439987	NA	-0.125746896334173	-0.328092703564136	10	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"uncultured"	-2.16119058684116	-0.216119058684116	-1
"OTU_7145"	0.162999911991464	-0.258326779007817	0.306229110365931	0.144511766383632	-1.34703000149362	0.0283589845826403	NA	-0.479589898362158	NA	NA	-0.293179255042835	0.051919883461513	0.43999929868136	10	"Acidobacteria"	"Blastocatellia"	"Blastocatellales"	"Blastocatellaceae(Subgroup4)"	"unidentified"	-1.24410697843989	-0.124410697843989	-1
"OTU_716"	NA	NA	NA	NA	-0.347603022743848	0.617382200677348	0.39132785551744	NA	-1.0746405836668	-0.314606616059444	NA	0.00106389141151494	NA	6	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Sorangium"	-0.727076274863789	-0.121179379143965	-1
"OTU_717"	-0.00684437012548336	-0.390259532238052	-0.0999645560689791	NA	0.731441668002723	NA	NA	NA	-1.97891955208944	-1.06845073963871	NA	-0.0467379127095056	0.786079190459481	8	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Arenimonas"	-2.07365580440797	-0.259206975550996	-1
"OTU_719"	-0.0379145604841065	-0.0632285245335373	-0.0675086655651246	NA	-0.237932546685212	NA	NA	-0.924626154457514	-1.64552039029895	-0.451963065344596	NA	0.174646467073737	NA	8	"Proteobacteria"	"Betaproteobacteria"	"SC-I-84"	"unidentified"	"unidentified"	-3.2540474402953	-0.406755930036913	-1
"OTU_7200"	0.0256700892505035	-0.949968210009707	NA	-0.0261246840038264	NA	NA	NA	0.199154593229706	-1.79740302756081	-0.85700473262707	NA	0.0612606141177095	0.438968876698614	8	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	"unculturedbacterium"	-2.90544648090488	-0.36318081011311	-1
"OTU_721"	0.412337966450852	-0.596421311341081	0.366829579892959	NA	0.0256838339819728	NA	NA	NA	0.0116071335402973	-1.0208759490814	0.033744436038865	0.500367389321217	-0.245705710850307	9	"Acidobacteria"	"Subgroup6"	"unculturedAcidobacteriabacterium"	"unidentified"	"unidentified"	-0.512432632046625	-0.0569369591162916	-1
"OTU_7222"	-0.632806314863235	0.112830929127916	0.294974058579683	0.802213482203303	NA	0.42063251044535	NA	NA	NA	NA	NA	0.673878039385354	0.400652163436359	7	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"unidentified"	2.07237486831473	0.29605355261639	1
"OTU_7225"	-0.139124863818073	-0.173940489271208	-0.145277053358041	NA	NA	NA	NA	NA	-0.851930623506181	NA	NA	-0.380252701391718	0.703855152624334	6	"Acidobacteria"	"Subgroup17"	"unidentified"	"unidentified"	"unidentified"	-0.986670578720887	-0.164445096453481	-1
"OTU_723"	0.0256737211467007	0.097574610252939	0.134900374017502	-0.956157685339237	1.19671363277459	NA	NA	1.58688471868201	-0.274856336072855	-0.50077033556875	NA	0.607016221501512	0.170496791673295	10	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Rhizobium"	2.08747571306771	0.208747571306771	1
"OTU_724"	0.349886085246289	0.27295751492994	NA	NA	-1.15823395125651	NA	NA	NA	NA	NA	NA	1.13343336094869	0.26986205597124	5	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"uncultured"	0.867905065839649	0.17358101316793	1
"OTU_726"	0.078212603536523	-0.10787289786037	0.134674018671523	-1.15954202951128	1.95410957127576	0.40900463385581	0.032932484408124	0.173429791443473	-0.80450817941486	-0.97961701066506	NA	-0.0478480784386376	-0.0547811099740992	12	"Verrucomicrobia"	"OPB35soilgroup"	"Ambiguous_taxa"	"unidentified"	"unidentified"	-0.371806202673094	-0.0309838502227578	-1
"OTU_727"	0.429309351140896	-0.348204484020977	0.631635306860897	NA	NA	NA	NA	NA	NA	NA	-0.0155145678792433	0.156659324169926	0.71636012632569	6	"Acidobacteria"	"Subgroup6"	"unidentified"	"unidentified"	"unidentified"	1.57024505659719	0.261707509432865	1
"OTU_728"	0.583831152779965	-0.31063885494924	NA	NA	-0.983537861069371	NA	NA	NA	NA	NA	0.492995853639056	-0.675538433407571	-0.066077469993893	6	"Verrucomicrobia"	"Spartobacteria"	"Chthoniobacterales"	"Chthoniobacteraceae"	"Chthoniobacter"	-0.958965613001054	-0.159827602166842	-1
"OTU_7286"	NA	NA	NA	NA	-0.099663978687198	-0.153518656129366	-0.412301891665815	NA	0.419374769254188	1.09200105503673	NA	-0.54699021372704	NA	6	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"DA111"	"unidentified"	0.298901084081499	0.0498168473469165	1
"OTU_729"	0.0070321387872715	0.617443086086943	-0.344311779527393	NA	-0.753428494259792	0.459802359703484	-1.67243001653716	-0.0227962725711954	-0.654761025617089	0.106398373996937	NA	0.0395460880080942	0.249775858395618	11	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	"uncultured"	"unculturedAcidimicrobineaebacterium"	-1.96772968353428	-0.178884516684935	-1
"OTU_730"	-0.314319665559624	-0.0673004304604811	0.406659912291307	0.135770035406539	-0.249227242814733	0.166888580716948	NA	-0.169033968567417	-0.820172631193335	NA	-0.215254109800188	-0.273064834972442	0.169719782650139	11	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Gsoil-1167"	"unculturedbacterium"	-1.22933457230329	-0.111757688391208	-1
"OTU_731"	0.119423257847565	0.064430475108726	0.076251225842971	NA	NA	NA	NA	NA	NA	NA	NA	0.137273417667079	0.686304661790672	5	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"uncultured"	"uncultureddeltaproteobacterium"	1.08368303825701	0.216736607651403	1
"OTU_7316"	0.273413759837054	0.159679303159085	NA	NA	NA	NA	NA	NA	0.0923151326974848	-0.705616140221072	NA	-0.103236726473225	NA	5	"Planctomycetes"	"Phycisphaerae"	"CPla-3termitegroup"	"unculturedsoilbacteriumPBS-22"	"unidentified"	-0.283444671000673	-0.0566889342001346	-1
"OTU_7318"	NA	NA	-1.43631454183757	NA	0.537621831800481	-0.390724386279483	0.150642165254363	NA	-0.488977154442009	-0.630449242121976	NA	-0.653690808016262	NA	7	"Proteobacteria"	"Gammaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	-2.91189213564246	-0.415984590806065	-1
"OTU_7323"	NA	NA	0.44005204483558	NA	NA	NA	NA	-0.274277361917894	-0.441661370885324	1.05530755348964	NA	-0.266072604000222	NA	5	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	"unidentified"	"unidentified"	0.51334826152178	0.102669652304356	1
"OTU_733"	-0.0841094206536888	-0.403569466319721	NA	NA	-1.9710984039404	NA	NA	NA	0.740197944498094	NA	NA	-0.70793915692496	0.0289332852855176	6	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"	-2.39758521805516	-0.399597536342526	-1
"OTU_738"	NA	NA	-0.232951143292058	NA	-0.68186143548718	0.324197313413394	0.33178360820787	NA	0.656386744499535	0.28531250866826	NA	-0.811901376396293	NA	7	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"uncultured"	-0.129033780386472	-0.0184333971980674	-1
"OTU_739"	-0.334924940086235	-0.0730679307178099	0.744586807421686	NA	0.116007231881994	NA	NA	0.162171792823441	-0.28348163981353	-0.203253853378167	-0.404976585922918	-0.22576728346086	0.868046338080466	10	"Chloroflexi"	"S085"	"Ambiguous_taxa"	"unidentified"	"unidentified"	0.365339936828067	0.0365339936828067	1
"OTU_74"	-0.158075215129453	0.119509627116492	NA	0.281359902534618	-1.84257568311774	-0.833694210606943	-0.350328171774789	-0.851822415090885	NA	NA	0.246169707171237	-1.16519710504171	-0.489163792355599	10	"Acidobacteria"	"Blastocatellia"	"Blastocatellales"	"Blastocatellaceae(Subgroup4)"	"RB41"	-5.04381735629477	-0.504381735629477	-1
"OTU_740"	0.908943901956659	-0.347081686425031	-0.534867850272776	-0.634694839665104	-0.461054684895201	NA	0.526779074106571	NA	-0.879767740636085	-0.456297768920551	NA	-0.201770697618813	-1.26726459463367	10	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	-3.347076887004	-0.3347076887004	-1
"OTU_7414"	NA	NA	NA	0.566964264728578	NA	-0.372562343596284	0.614173818200484	-0.0253149485700755	1.28351999874933	0.838991946277175	NA	NA	NA	6	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"unidentified"	"unidentified"	2.90577273578921	0.484295455964868	1
"OTU_7416"	-0.210721060616874	-0.632020373579692	NA	NA	NA	NA	NA	NA	-0.985565110220209	NA	0.148045983217933	-0.166122819027009	-0.52953306721804	6	"Acidobacteria"	"Subgroup6"	"unidentified"	"unidentified"	"unidentified"	-2.37591644744389	-0.395986074573982	-1
"OTU_742"	NA	NA	NA	-1.11203543822853	0.385058300006365	-0.117025688842257	-0.217293477644972	-0.841255434176555	0.976805326186532	1.16067959217718	NA	NA	NA	7	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Mucilaginibacter"	0.234933179477763	0.0335618827825376	1
"OTU_7424"	-0.672786494561456	-0.475274265599394	0.967617279346374	NA	NA	NA	NA	NA	NA	NA	NA	0.605891748793557	0.0877504432288616	5	"Verrucomicrobia"	"OPB35soilgroup"	"unculturedbacterium"	"unidentified"	"unidentified"	0.513198711207943	0.102639742241589	1
"OTU_743"	0.443078232349059	-0.031917156561617	0.529517482472965	NA	NA	NA	0.428278824085823	NA	NA	NA	0.139634698775129	-0.00162944186760141	-0.177866981141633	7	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"Tepidisphaeraceae"	"unidentified"	1.32909565811212	0.189870808301732	1
"OTU_744"	NA	NA	-0.640124341411719	NA	NA	-0.827491565594968	1.01702300152597	NA	1.20413043121797	-0.801100774857803	NA	0.365904837553629	NA	6	"Acidobacteria"	"Subgroup2"	"Ambiguous_taxa"	"unidentified"	"unidentified"	0.318341588433079	0.0530569314055132	1
"OTU_745"	0.146821980706994	0.183485487733544	1.31454883418537	-0.697910436372912	-0.230345584150701	0.752864955594773	NA	0.396390722174573	-0.910082379055776	0.0746328333864151	1.12841007945256	-0.297288329332378	1.22578361530822	12	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"unidentified"	"unidentified"	3.08731177963068	0.25727598163589	1
"OTU_7454"	NA	NA	-0.329098281354169	0.448290997354828	NA	-0.0814465407868481	1.89726301357222	0.406533614307971	0.745819317220993	0.385132973730835	NA	-0.0913749675821087	NA	8	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Acidothermaceae"	"Acidothermus"	3.38112012646372	0.422640015807965	1
"OTU_7460"	-0.131472946025814	0.370653769305202	0.62242989570371	NA	-0.960802590895578	NA	NA	NA	NA	NA	NA	-0.231569326931796	NA	5	"Verrucomicrobia"	"Spartobacteria"	"Chthoniobacterales"	"unidentified"	"unidentified"	-0.330761198844276	-0.0661522397688552	-1
"OTU_749"	-0.308973265672349	-0.121644040493212	0.0341526764390841	NA	NA	NA	-0.0176019096856043	NA	-1.0176376103743	-1.98376094175072	NA	0.436565478714329	NA	7	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"	-2.97889961282277	-0.42555708754611	-1
"OTU_75"	0.474277238671635	0.249226196016196	-0.337804638482458	0.271261979725336	2.6906961234239	0.213485421099078	-1.03700894917139	-0.637769359401459	0.20007409696186	-0.201960143977868	-0.409505634538208	-0.113605318126847	0.27737634841149	13	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Massilia"	1.63874336061126	0.126057181585482	1
"OTU_7501"	NA	NA	-0.833937044618479	NA	NA	NA	1.69598263707251	NA	-0.971659747873168	0.0166613674718083	NA	-0.167134512171701	NA	5	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"JG37-AG-20"	"unculturedbacterium"	-0.26008730011903	-0.0520174600238059	-1
"OTU_752"	NA	NA	NA	-0.44120175018557	NA	0.0264619048053808	0.795043548228445	NA	0.644296043432581	0.519516610831658	NA	0.375033207563043	NA	6	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Acidothermaceae"	"Acidothermus"	1.91914956467554	0.319858260779256	1
"OTU_7525"	NA	NA	NA	NA	-0.659615620703023	-0.116251568754497	NA	NA	0.134391807943832	0.50862965159259	NA	-0.209173711006759	NA	5	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"uncultured"	-0.342019440927857	-0.0684038881855714	-1
"OTU_7538"	NA	NA	NA	-1.11162044355665	-0.180776400601054	0.408748853611277	-0.124510550242421	NA	-0.056158951360339	-0.649754850026427	NA	-0.378143730068989	NA	7	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"uncultured"	-2.0922160722446	-0.298888010320658	-1
"OTU_7541"	NA	NA	-0.021788553627739	NA	-0.0793897707217512	-0.814152187309122	-0.20975797103633	NA	NA	NA	NA	-0.413641291967924	NA	5	"Acidobacteria"	"Solibacteres"	"Solibacterales"	"Solibacteraceae(Subgroup3)"	"CandidatusSolibacter"	-1.53872977466287	-0.307745954932573	-1
"OTU_755"	NA	NA	NA	NA	-1.62485354622792	0.192547560482009	NA	NA	-0.137627507529061	0.16621381274775	NA	0.415985293945038	NA	5	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"	-0.987734386582184	-0.197546877316437	-1
"OTU_76"	0.338662811196479	-0.118426684254428	-0.145680554407056	-0.242028558026699	0.0637556350871922	NA	NA	-0.413755744710091	-0.891374134320812	-0.497317074338043	-0.0158448710154264	-0.0242874901963074	0.73978857392685	11	"Proteobacteria"	"Betaproteobacteria"	"TRA3-20"	"Ambiguous_taxa"	"unidentified"	-1.20650809105834	-0.109682553732577	-1
"OTU_761"	0.026450525841527	-0.0171134238092074	0.0139843669389927	NA	NA	NA	NA	NA	-0.958672222188827	NA	-0.364081168093607	0.0277374905198551	0.726852970710446	7	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	-0.544841460080821	-0.0778344942972601	-1
"OTU_763"	NA	NA	NA	-0.374000084638808	NA	-0.367836684797286	-0.272628381277992	NA	1.03357735038387	0.331884791039913	NA	-0.0463972504989427	NA	6	"Actinobacteria"	"Actinobacteria"	"Catenulisporales"	"Catenulisporaceae"	"Catenulispora"	0.304599740210754	0.0507666233684591	1
"OTU_7631"	NA	NA	NA	NA	NA	0.168561505364143	NA	-0.118936288974411	-0.545757764133994	-1.2039068157444	NA	-0.485203402618737	NA	5	"Verrucomicrobia"	"OPB35soilgroup"	"unidentified"	"unidentified"	"unidentified"	-2.1852427661074	-0.43704855322148	-1
"OTU_7657"	NA	NA	NA	-0.121932496992207	-0.57928683923831	0.801850672106369	0.0356583271299713	-1.26338680230985	0.835758037912775	-0.0446985950263194	NA	-0.166790649638744	NA	8	"Acidobacteria"	"Solibacteres"	"Solibacterales"	"Solibacteraceae(Subgroup3)"	"CandidatusSolibacter"	-0.502828346056315	-0.0628535432570394	-1
"OTU_7678"	NA	NA	NA	-0.143980278893036	NA	NA	-0.540552867208782	NA	0.959054278840237	-0.0332644967114226	NA	-0.248283124959411	NA	5	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"unidentified"	-0.00702648893241465	-0.00140529778648293	-1
"OTU_77"	-0.348020656916887	0.32136245676677	0.261098127841704	-0.575442946055338	0.483108199886862	0.983097784335159	0.29600506744401	0.0518073011724582	NA	NA	0.661021778599782	0.759884126159086	-0.235888814119599	11	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"unidentified"	2.65803242511401	0.241639311374001	1
"OTU_7710"	NA	NA	0.0491272810817085	-1.9217866679598	NA	NA	NA	0.402974091509259	1.6199634426031	0.130625763218389	NA	0.556538997202995	NA	6	"Acidobacteria"	"Acidobacteria"	"Acidobacteriales"	"Acidobacteriaceae(Subgroup1)"	"CandidatusKoribacter"	0.837442907655652	0.139573817942609	1
